game_id,game_title,system_requirements,game_rating,game_votes,fps_system_bench,game_short_desc
4740,RELOAD,"
OS: Win Xp 32 
Processor: Intel Core 2 Duo E4300 1.8GHz / AMD Athlon 64 X2 Dual Core 3600+ 

Graphics: AMD Radeon X800 GT or NVIDIA GeForce 7600 GT 256MB 

System Memory: 2 GB RAM


Storage: 1 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","RELOAD is the ultimate target shooting game. Participate in shooting drills that are used by elite military, law enforcement, or competition shooters. Shoot weapons ranging from popular sports shooting guns all the way up to heavy military weapons. Your targets are made of paper, wood, clay, and metal, and are never living things."
4741,Star Wars: Empire At War: Forces Of Corruption,"
OS: Win 2000 
Processor: Intel Pentium III / AMD Athlon MP 

Graphics: AMD Radeon X550 Series or NVIDIA GeForce 6600 LE 

System Memory: 256 MB RAM


Storage: 2.5 GB Hard drive space

DirectX 9 Compatible Graphics Card
",9.5,2,"200+ 
FPS","In the best-selling Star Wars Empire At War, you controlled an entire war for the Star Wars galaxy as the Rebel Alliance or the Galactic Empire. Now, face off against both of them in Star Wars Empire At War: Forces Of Corruption. As Tyber Zahn, you'll stop at nothing as you seek to become the most notorious criminal leader since Jabba The Hutt. With all new tactics like piracy, kidnapping, racketeering, and bribery, you can control the shadowy forces of corruption in your attempt to rule the Star Wars underworld."
4742,Zombeer,"
OS: Win Xp 32 
Processor: Intel Celeron E1500 Dual-Core 2.2GHz / AMD Athlon 64 X2 Dual Core 4800+ 

Graphics: AMD Radeon HD 6530D or NVIDIA GeForce GT 330 

System Memory: 2 GB RAM

DirectX 9 Compatible Graphics Card
",0.0,0,0,"Developed by Indie developers Moonbite and Paradone, this game all about Zombies and Beer. The lead character - ""K"" is bitten by a Zombie and alas! he unintentionally discovers that drinking slows down the Zombie Virus inside of him. So, the story begins...This First person-survival-horror-comedy shooter releases for the PC, Mac and PS3 this Fall."
4743,Nascar Unleashed,-,0.0,0,0,"Break free from the ovals and explode onto the pavements, beaches and off-road areas of some of the most beloved NASCAR® sanctioned race tracks. See the sights, feel the salty ocean breeze and blast past the lofty skyscrapers; it’s a whole new world of NASCAR racing! Players will fight their way to be the best as NASCAR Unleashed brings the fun and excitement off the track and into your house."
4744,WipeOut 2,-,0.0,0,0,"Summer thrills and Winter chills!  The Big Balls are back, with even more zany and crazy family fun!   Select your favorite, hilarious character!Crash, bash and dash your way through both Summer and Winter courses!Grab a friend and challenge them to a head-to-head competition racing past the Spinning Slapshot, the Knee Sweeper and over the Red Balls while taking on 50 other wacky obstacles!"
4745,X-Men: Destiny,-,0.0,0,0,"In X-Men: Destiny, players are put in the role of new mutants who join the X-Men or the Brotherhood of Mutants; they have to make choices to decide the ultimate destiny of their character. X-Men: Destiny places an emphasis on ""choice"", as opposed to a more traditional linear type of gameplay. According to the official press release, ""the all-new original video game casts players as new mutant recruits in a rich, branching storyline that features a deep element of choice and gives players ultimate control of their destiny""."
4746,Cabelas Big Game Hunter 2012,-,0.0,0,0,"THE ULTIMATE HUNTING GAME!Big Game Hunter roars its way back with its 2012 edition; one of the most realistic adventures yet. Walk through vast environments, while outfitting yourself with an abundance of customizable gear. Use skill and strategy to stalk prey and bring home the ultimate trophy.Gameplay Features• Play through 15 different locales in the U.S. and around the world • Enjoy a great time with friends and family while playing a variety of shooting galleries, including the all new Reflex and Target shooting• Challenge your friends or family with up to 4 players in multiplayer, co-op or hot seat modes• Attempt long shots over 600 yards using advanced ballistics• Realistic Animals: Watch your step and stay hidden because these true to life animals can see, hear and smell you• Chose your own path through majestic and expansive environments"
4747,Katy and Bob: Way Back Home,-,0.0,0,0,Katy and Bob’s vacation has gone awry and it’s up to you help them find their way back in Katy and Bob: Way Back Home. You will help Katy and Bob earn their way home by building up your tropical bar. Prepare a variety of cocktails and entertain your customers with breathtaking fireworks. Grow your own fruit to make juice and add business upgrades in this exciting Time Management game.
4748,Royal Detective: The Lord of Statues Collectors Edition,-,0.0,0,0,"You have been summoned to save the alpine village of Martlet in Royal Detective: Lord of Statues. Martlet has been taken over by statues! What made these statues come alive, and how can you stop them from destroying Martlet? The answer lays in the story of Princess, a young girl who was left on the statue maker’s doorstep at birth. Find out who enchanted the statues and why in this charming game set in a small European town."
4749,Dukes Of Hazard: Racing For Home,-,0.0,0,0,"In this game you play as Bo and Luke Duke who is racing to pay off the Duke farm. Along the way you have missions that fit the Dukes style, from outrunning Rosco and Enos to saving their cousin Daisy from Black Jack Perril who wants revenge on their uncle Jesse Duke. This game also features the voices of Waylon Jennings, James Best, Ben Jones, Sonny Shroyer, and Tom Wopat. -Wikipedia"
4750,Secret Service 2,-,0.0,0,0,"Secret Service 2: Security Breach is a computer game created by 4D Rulers and published by Activision Value. It puts the player in the position of a member of the secret service whose purpose is to defend the President.The security of the President and the nation rests squarely on the player's shoulders. As a new recruit on the rise, they will be faced with many life-threatening situations. Relying on their instincts and training, they must detect threats and stop terrorist actions before they can become a reality. It’s their responsibility to deal with the ""bad guys"", protect the good guys and the overall well-being of their country."
4751,Skyborn,"

Processor: Intel Pentium III 800MHz / AMD Duron 2.0GHz 

Graphics: AMD Radeon X1270 or NVIDIA GeForce FX 5200 

Storage: 200 MB Hard drive space

DirectX 8 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Life under the rule of the winged Skyborn race isn't so bad for Claret Spencer, the star mechanic of an independent repair shop. She can patch up just about anything...but when a certain cravat-wearing customer turns her life upside-down, she finds herself pulled into an epic, city-wide conflict that's going to take a lot more than elbow grease to fix! anything...but when a certain cravat-wearing customer turns her life upside-down, she finds herself pulled into an epic, city-wide conflict that's going to take a lot more than elbow grease to fix! Join Claret on her journey through a tale of magic, metal and mystery as she unravels the secrets of the Skyborn!"
4752,Toy Defense,-,0.0,0,0,"Test your courage and skills as a military leader at the height of World War I in Toy Defense, an exciting Tower Defense game! Don’t let enemies get to your base! Help toy soldiers survive through attacks, protect your base from enemy airplanes, tanks, airships and overcome unexpected traps with the help of different kinds of weapons. Earn stars, strengthen your towers, improve soldiers and buy upgrades. Victory is in your hands!"
4753,Planet Explorers,"
OS: Win Xp 32 
Processor: Intel Core i3-530 2.9GHz / AMD Athlon II X3 435 

Graphics: AMD Radeon HD 5570 1024MB or NVIDIA GeForce GTX 460 

System Memory: 3 GB RAM


Storage: 6 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"122 
FPS","Pathea Games is proud to announce the studio's next game, Planet Explorers. Planet Explorers is an open world voxel based adventure rpg game set on a distant planet. The game uses a new OpenCL system based on the Unity 3D engine to allow players to change the terrain in anyway, create new objects in any form, and do it anywhere.In Planet Explorers, it is the year 2287, one of the first colony ships sent out by Earth arrives at the planet Maria, in the Epsilon Indi Star System. During its landing sequence, something appears in front of the massive ship that causes it to lose control and crash into the planet. Some of the colonists survive in lifeboats, but what they find is an unforgiving land filled with creatures ready to outlast the visitors from Earth. Now the survivors must explorer, gather, build, create, fight, and ultimately, conquer the land."
